"","LC","YEAR","BIOME","T_MAPCODE","km2"
"4369","notnat",2020,"Fynbos","FFs5",84.7232
"4370","notnat",2020,"Fynbos","FFs6",51.9384
"4371","notnat",2020,"Fynbos","FFs7",22.9012
"4372","notnat",2020,"Fynbos","FFs8",3.9052
"4373","notnat",2020,"Fynbos","FFs9",16.0424
"4374","notnat",2020,"Fynbos","FFt1",9.1728
"4375","notnat",2020,"Fynbos","FFt2",29.5552
"4376","notnat",2020,"Fynbos","FRa1",322.4012
"4377","notnat",2020,"Fynbos","FRa2",26.4768
"4378","notnat",2020,"Fynbos","FRc1",88.186
"4379","notnat",2020,"Fynbos","FRc2",181.2204
"4380","notnat",2020,"Fynbos","FRd1",22.102
"4381","notnat",2020,"Fynbos","FRd2",13.5812
"4382","notnat",2020,"Fynbos","FRg1",52.6796
"4383","notnat",2020,"Fynbos","FRg2",796.4104
"4384","notnat",2020,"Fynbos","FRg3",0.342
"4385","notnat",2020,"Fynbos","FRl1",68.5992
"4386","notnat",2020,"Fynbos","FRs1",11.2008
"4387","notnat",2020,"Fynbos","FRs10",22.7224
"4388","notnat",2020,"Fynbos","FRs11",1040.1224
"4389","notnat",2020,"Fynbos","FRs12",1831.272
"4390","notnat",2020,"Fynbos","FRs13",2364.2356
"4391","notnat",2020,"Fynbos","FRs14",539.752
"4392","notnat",2020,"Fynbos","FRs15",12.0752
"4393","notnat",2020,"Fynbos","FRs16",243.0208
"4394","notnat",2020,"Fynbos","FRs17",142.7856
"4395","notnat",2020,"Fynbos","FRs18",0.0456
"4396","notnat",2020,"Fynbos","FRs19",217.098
"4397","notnat",2020,"Fynbos","FRs2",114.3496
"4398","notnat",2020,"Fynbos","FRs20",35.4676
"4399","notnat",2020,"Fynbos","FRs3",68.5236
"4400","notnat",2020,"Fynbos","FRs4",279.9084
"4401","notnat",2020,"Fynbos","FRs5",37.1732
"4402","notnat",2020,"Fynbos","FRs6",285.068
"4403","notnat",2020,"Fynbos","FRs7",313.5924
"4404","notnat",2020,"Fynbos","FRs8",432.474
"4405","notnat",2020,"Fynbos","FRs9",4474.178
"4406","notnat",2020,"Fynbos","FS1",118.1384
"4407","notnat",2020,"Fynbos","FS10",16.8672
"4408","notnat",2020,"Fynbos","FS11",0.136
"4409","notnat",2020,"Fynbos","FS12",27.6864
"4410","notnat",2020,"Fynbos","FS13",6.414
"4411","notnat",2020,"Fynbos","FS14",11.8256
"4412","notnat",2020,"Fynbos","FS2",220.1312
"4413","notnat",2020,"Fynbos","FS3",1059.8352
"4414","notnat",2020,"Fynbos","FS4",11.9696
"4415","notnat",2020,"Fynbos","FS5",50.7944
"4416","notnat",2020,"Fynbos","FS6",209.9028
"4417","notnat",2020,"Fynbos","FS7",9.2692
"4418","notnat",2020,"Fynbos","FS9",15.6032
"4419","notnat",2020,"Grassland","Gd1",800.432
"4420","notnat",2020,"Grassland","Gd10",75.3584
"4421","notnat",2020,"Grassland","Gd2",4.4656
"4422","notnat",2020,"Grassland","Gd3",554.9088
"4423","notnat",2020,"Grassland","Gd4",647.6016
"4424","notnat",2020,"Grassland","Gd5",120.9232
"4425","notnat",2020,"Grassland","Gd6",0.0692
"4426","notnat",2020,"Grassland","Gd7",0.9656
"4427","notnat",2020,"Grassland","Gd8",2877.4252
"4428","notnat",2020,"Grassland","Gd9",352.298
"4429","notnat",2020,"Grassland","Gh1",229.2228
"4430","notnat",2020,"Grassland","Gh10",20093.064
"4431","notnat",2020,"Grassland","Gh11",503.4576
"4432","notnat",2020,"Grassland","Gh12",107.5412
"4433","notnat",2020,"Grassland","Gh13",1635.0584
"4434","notnat",2020,"Grassland","Gh14",5487.1456
"4435","notnat",2020,"Grassland","Gh15",3105.6152
"4436","notnat",2020,"Grassland","Gh2",1493.7488
"4437","notnat",2020,"Grassland","Gh3",1013.466
"4438","notnat",2020,"Grassland","Gh4",419.4496
"4439","notnat",2020,"Grassland","Gh5",2361.8208
"4440","notnat",2020,"Grassland","Gh6",5494.046
"4441","notnat",2020,"Grassland","Gh7",284.144
"4442","notnat",2020,"Grassland","Gh8",14.2236
"4443","notnat",2020,"Grassland","Gh9",1752.2124
"4444","notnat",2020,"Grassland","Gm1",1448.2468
"4445","notnat",2020,"Grassland","Gm10",905.7112
"4446","notnat",2020,"Grassland","Gm11",6268.5328
"4447","notnat",2020,"Grassland","Gm12",8997.3952
"4448","notnat",2020,"Grassland","Gm13",1791.9564
"4449","notnat",2020,"Grassland","Gm14",788.8784
"4450","notnat",2020,"Grassland","Gm15",2232.964
"4451","notnat",2020,"Grassland","Gm16",4300.796
"4452","notnat",2020,"Grassland","Gm17",484.9444
"4453","notnat",2020,"Grassland","Gm19",531.9888
"4454","notnat",2020,"Grassland","Gm2",918.1064
"4455","notnat",2020,"Grassland","Gm20",1.9528
"4456","notnat",2020,"Grassland","Gm21",355.978
"4457","notnat",2020,"Grassland","Gm22",586.3208
"4458","notnat",2020,"Grassland","Gm23",613.1924
"4459","notnat",2020,"Grassland","Gm24",0.6652
"4460","notnat",2020,"Grassland","Gm25",325.7652
"4461","notnat",2020,"Grassland","Gm26",18.1488
"4462","notnat",2020,"Grassland","Gm27",6.8008
"4463","notnat",2020,"Grassland","Gm28",2.3036
"4464","notnat",2020,"Grassland","Gm29",20.4096
"4465","notnat",2020,"Grassland","Gm3",9032.3064
"4466","notnat",2020,"Grassland","Gm30",1230.018
"4467","notnat",2020,"Grassland","Gm31",509.8432
"4468","notnat",2020,"Grassland","Gm4",6773.7168
"4469","notnat",2020,"Grassland","Gm5",1004.2124
"4470","notnat",2020,"Grassland","Gm6",4410.7864
"4471","notnat",2020,"Grassland","Gm7",2.3848
"4472","notnat",2020,"Grassland","Gm8",8931.412
"4473","notnat",2020,"Grassland","Gm9",872.5748
"4474","notnat",2020,"Grassland","Gs1",256.9756
"4475","notnat",2020,"Grassland","Gs10",3338.4344
"4476","notnat",2020,"Grassland","Gs11",1317.5592
"4477","notnat",2020,"Grassland","Gs12",4006.1248
"4478","notnat",2020,"Grassland","Gs13",339.7988
"4479","notnat",2020,"Grassland","Gs14",3129.0992
"4480","notnat",2020,"Grassland","Gs15",2418.5348
"4481","notnat",2020,"Grassland","Gs16",616.1312
"4482","notnat",2020,"Grassland","Gs17",70.6976
"4483","notnat",2020,"Grassland","Gs18",25.6384
"4484","notnat",2020,"Grassland","Gs19",1682.07
"4485","notnat",2020,"Grassland","Gs2",301.434
"4486","notnat",2020,"Grassland","Gs20",4014.4448
"4487","notnat",2020,"Grassland","Gs3",176.84
"4488","notnat",2020,"Grassland","Gs4",3180.1784
"4489","notnat",2020,"Grassland","Gs6",1910.5792
"4490","notnat",2020,"Grassland","Gs7",2278.9096
"4491","notnat",2020,"Grassland","Gs8",1191.2484
"4492","notnat",2020,"Grassland","Gs9",4936.7696
"4493","notnat",2020,"IOCB","CB1",1507.128
"4494","notnat",2020,"IOCB","CB2",714.2264
"4495","notnat",2020,"IOCB","CB3",3463.818
"4496","notnat",2020,"IOCB","CB4",656.1712
"4497","notnat",2020,"IOCB","CB5",748.89
"4498","notnat",2020,"IOCB","CB6",708.436
"4499","notnat",2020,"NOTVEG","NOTVEG",73.8136
"4500","notnat",2020,"Nama-Karoo","NKb1",32.9924
"4501","notnat",2020,"Nama-Karoo","NKb2",6.0648
"4502","notnat",2020,"Nama-Karoo","NKb3",322.81
"4503","notnat",2020,"Nama-Karoo","NKb4",6.5516
"4504","notnat",2020,"Nama-Karoo","NKb5",89.7136
"4505","notnat",2020,"Nama-Karoo","NKb6",324.2884
"4506","notnat",2020,"Nama-Karoo","NKl1",125.89
"4507","notnat",2020,"Nama-Karoo","NKl2",151.6992
"4508","notnat",2020,"Nama-Karoo","NKl4",59.1436
"4509","notnat",2020,"Nama-Karoo","NKu1",179.6304
"4510","notnat",2020,"Nama-Karoo","NKu2",26.3924
"4511","notnat",2020,"Nama-Karoo","NKu3",2236.7332
"4512","notnat",2020,"Nama-Karoo","NKu4",1714.0004
"4513","notnat",2020,"Savanna","SVcb1",1525.7068
"4514","notnat",2020,"Savanna","SVcb10",512.3148
"4515","notnat",2020,"Savanna","SVcb11",778.8648
"4516","notnat",2020,"Savanna","SVcb12",6471.2912
"4517","notnat",2020,"Savanna","SVcb13",143.686
"4518","notnat",2020,"Savanna","SVcb14",318.262
"4519","notnat",2020,"Savanna","SVcb15",4329.2828
"4520","notnat",2020,"Savanna","SVcb16",2161.0972
"4521","notnat",2020,"Savanna","SVcb17",684.5284
"4522","notnat",2020,"Savanna","SVcb18",1387.0644
"4523","notnat",2020,"Savanna","SVcb19",1319.5968
"4524","notnat",2020,"Savanna","SVcb2",31.2996
"4525","notnat",2020,"Savanna","SVcb20",3856.8432
"4526","notnat",2020,"Savanna","SVcb21",1094.5016
"4527","notnat",2020,"Savanna","SVcb22",0.0704
"4528","notnat",2020,"Savanna","SVcb23",1914.326
"4529","notnat",2020,"Savanna","SVcb24",69.9104
"4530","notnat",2020,"Savanna","SVcb25",64.7788
"4531","notnat",2020,"Savanna","SVcb26",250.5476
"4532","notnat",2020,"Savanna","SVcb27",1300.022
"4533","notnat",2020,"Savanna","SVcb28",500.368
"4534","notnat",2020,"Savanna","SVcb29",14.2228
"4535","notnat",2020,"Savanna","SVcb3",437.7652
"4536","notnat",2020,"Savanna","SVcb4",455.6824
"4537","notnat",2020,"Savanna","SVcb5",7.2496
"4538","notnat",2020,"Savanna","SVcb6",1561.8572
"4539","notnat",2020,"Savanna","SVcb7",124.588
"4540","notnat",2020,"Savanna","SVcb8",984.118
"4541","notnat",2020,"Savanna","SVcb9",507.1364
"4542","notnat",2020,"Savanna","SVk1",3420.7076
"4543","notnat",2020,"Savanna","SVk10",295.1316
"4544","notnat",2020,"Savanna","SVk11",271.5048
"4545","notnat",2020,"Savanna","SVk12",192.4128
"4546","notnat",2020,"Savanna","SVk13",101.4096
"4547","notnat",2020,"Savanna","SVk14",45.7108
"4548","notnat",2020,"Savanna","SVk15",3.6
"4549","notnat",2020,"Savanna","SVk16",12.6264
"4550","notnat",2020,"Savanna","SVk17",3467.9708
"4551","notnat",2020,"Savanna","SVk18",46.1684
"4552","notnat",2020,"Savanna","SVk2",972.9528
"4553","notnat",2020,"Savanna","SVk3",789.2876
"4554","notnat",2020,"Savanna","SVk4",4154.2644
"4555","notnat",2020,"Savanna","SVk5",36.84
"4556","notnat",2020,"Savanna","SVk6",1080.3512
"4557","notnat",2020,"Savanna","SVk7",228.1756
"4558","notnat",2020,"Savanna","SVk8",122.3232
"4559","notnat",2020,"Savanna","SVk9",260.36
"4560","notnat",2020,"Savanna","SVkd1",58.928
"4561","notnat",2020,"Savanna","SVkd2",2.8564
"4562","notnat",2020,"Savanna","SVkd3",0.4792
"4563","notnat",2020,"Savanna","SVkd4",0.2152
"4564","notnat",2020,"Savanna","SVl1",504.8524
"4565","notnat",2020,"Savanna","SVl10",324.2708
"4566","notnat",2020,"Savanna","SVl11",31.6888
"4567","notnat",2020,"Savanna","SVl12",99.9
"4568","notnat",2020,"Savanna","SVl13",36.928
"4569","notnat",2020,"Savanna","SVl14",1038.4796
"4570","notnat",2020,"Savanna","SVl15",1.7152
"4571","notnat",2020,"Savanna","SVl16",332.3984
"4572","notnat",2020,"Savanna","SVl17",92.0176
"4573","notnat",2020,"Savanna","SVl18",257.5032
"4574","notnat",2020,"Savanna","SVl19",71.8592
"4575","notnat",2020,"Savanna","SVl2",0.0236
"4576","notnat",2020,"Savanna","SVl20",993.1636
"4577","notnat",2020,"Savanna","SVl21",64.244
"4578","notnat",2020,"Savanna","SVl22",1489.4644
"4579","notnat",2020,"Savanna","SVl23",2850.1292
"4580","notnat",2020,"Savanna","SVl24",511.7788
"4581","notnat",2020,"Savanna","SVl25",185.5092
"4582","notnat",2020,"Savanna","SVl26",184.8564
"4583","notnat",2020,"Savanna","SVl27",111.8748
"4584","notnat",2020,"Savanna","SVl3",4896.5444
"4585","notnat",2020,"Savanna","SVl4",752.8244
"4586","notnat",2020,"Savanna","SVl5",592.9152
"4587","notnat",2020,"Savanna","SVl6",2.4544
"4588","notnat",2020,"Savanna","SVl7",36.7316
"4589","notnat",2020,"Savanna","SVl8",1642.4644
"4590","notnat",2020,"Savanna","SVl9",2441.1652
"4591","notnat",2020,"Savanna","SVmp1",639.0312
"4592","notnat",2020,"Savanna","SVmp2",65.0672
"4593","notnat",2020,"Savanna","SVmp3",0.1684
"4594","notnat",2020,"Savanna","SVmp4",4.3232
"4595","notnat",2020,"Savanna","SVmp5",586.4376
"4596","notnat",2020,"Savanna","SVmp6",709.6232
"4597","notnat",2020,"Savanna","SVmp7",195.4328
"4598","notnat",2020,"Savanna","SVmp8",0.1452
"4599","notnat",2020,"Savanna","SVs1",731.036
"4600","notnat",2020,"Savanna","SVs2",581.8192
"4601","notnat",2020,"Savanna","SVs3",517.1852
"4602","notnat",2020,"Savanna","SVs4",475.6388
"4603","notnat",2020,"Savanna","SVs5",1560.2196
"4604","notnat",2020,"Savanna","SVs6",3141.19
"4605","notnat",2020,"Savanna","SVs7",2958.7808
"4606","notnat",2020,"Savanna","SVs8",670.4768
"4607","notnat",2020,"Succulent Karoo","SKk1",6.5556
"4608","notnat",2020,"Succulent Karoo","SKk2",0.7108
"4609","notnat",2020,"Succulent Karoo","SKk3",21.6688
"4610","notnat",2020,"Succulent Karoo","SKk4",4.0808
"4611","notnat",2020,"Succulent Karoo","SKk5",157.436
"4612","notnat",2020,"Succulent Karoo","SKk6",2.7216
"4613","notnat",2020,"Succulent Karoo","SKk7",54.0964
"4614","notnat",2020,"Succulent Karoo","SKk8",2.2252
"4615","notnat",2020,"Succulent Karoo","SKk9",2.4984
"4616","notnat",2020,"Succulent Karoo","SKn1",239.6616
"4617","notnat",2020,"Succulent Karoo","SKn2",5.1064
"4618","notnat",2020,"Succulent Karoo","SKn3",216.6552
"4619","notnat",2020,"Succulent Karoo","SKn4",458.0312
"4620","notnat",2020,"Succulent Karoo","SKn5",2.7804
"4621","notnat",2020,"Succulent Karoo","SKn6",5.2728
"4622","notnat",2020,"Succulent Karoo","SKn7",89.0532
"4623","notnat",2020,"Succulent Karoo","SKr1",0.6452
"4624","notnat",2020,"Succulent Karoo","SKr10",0.4112
"4625","notnat",2020,"Succulent Karoo","SKr11",1.1152
"4626","notnat",2020,"Succulent Karoo","SKr12",0.2372
"4627","notnat",2020,"Succulent Karoo","SKr13",0.7976
"4628","notnat",2020,"Succulent Karoo","SKr14",0.3328
"4629","notnat",2020,"Succulent Karoo","SKr15",41.4752
"4630","notnat",2020,"Succulent Karoo","SKr16",0.4736
"4631","notnat",2020,"Succulent Karoo","SKr17",0.9584
"4632","notnat",2020,"Succulent Karoo","SKr18",5.23
"4633","notnat",2020,"Succulent Karoo","SKr19",3.4724
"4634","notnat",2020,"Succulent Karoo","SKr2",0.768
"4635","notnat",2020,"Succulent Karoo","SKr3",0.0296
"4636","notnat",2020,"Succulent Karoo","SKr4",8.9648
"4637","notnat",2020,"Succulent Karoo","SKr5",0
"4638","notnat",2020,"Succulent Karoo","SKr6",0.0488
"4639","notnat",2020,"Succulent Karoo","SKr7",0.5616
"4640","notnat",2020,"Succulent Karoo","SKr8",0.0424
"4641","notnat",2020,"Succulent Karoo","SKr9",0
"4642","notnat",2020,"Succulent Karoo","SKs1",193.1856
"4643","notnat",2020,"Succulent Karoo","SKs10",2.414
"4644","notnat",2020,"Succulent Karoo","SKs11",0.2704
"4645","notnat",2020,"Succulent Karoo","SKs12",46.2684
"4646","notnat",2020,"Succulent Karoo","SKs13",92.8648
"4647","notnat",2020,"Succulent Karoo","SKs14",193.9624
"4648","notnat",2020,"Succulent Karoo","SKs2",10.612
"4649","notnat",2020,"Succulent Karoo","SKs3",27.738
"4650","notnat",2020,"Succulent Karoo","SKs4",7.3212
"4651","notnat",2020,"Succulent Karoo","SKs5",0.3972
"4652","notnat",2020,"Succulent Karoo","SKs6",0.4756
"4653","notnat",2020,"Succulent Karoo","SKs7",608.7544
"4654","notnat",2020,"Succulent Karoo","SKs8",135.5864
"4655","notnat",2020,"Succulent Karoo","SKs9",31.114
"4656","notnat",2020,"Succulent Karoo","SKt1",0.4472
"4657","notnat",2020,"Succulent Karoo","SKt2",317.1244
"4658","notnat",2020,"Succulent Karoo","SKt3",133.5356
"4659","notnat",2020,"Succulent Karoo","SKv1",91.1012
"4660","notnat",2020,"Succulent Karoo","SKv10",13.73
"4661","notnat",2020,"Succulent Karoo","SKv11",207.1392
"4662","notnat",2020,"Succulent Karoo","SKv13",40.4032
"4663","notnat",2020,"Succulent Karoo","SKv14",22.9464
"4664","notnat",2020,"Succulent Karoo","SKv2",2.1988
"4665","notnat",2020,"Succulent Karoo","SKv3",25.404
"4666","notnat",2020,"Succulent Karoo","SKv4",4.6304
"4667","notnat",2020,"Succulent Karoo","SKv5",62.7296
"4668","notnat",2020,"Succulent Karoo","SKv6",38.474
"4669","notnat",2020,"Succulent Karoo","SKv7",155.8584
"4670","notnat",2020,"Succulent Karoo","SKv8",175.4044
"4671","notnat",2022,"Albany Thicket","AT15",0.026
"4672","notnat",2022,"Albany Thicket","AT16",2.6044
"4673","notnat",2022,"Albany Thicket","AT17",152.4628
"4674","notnat",2022,"Albany Thicket","AT18",140.9208
"4675","notnat",2022,"Albany Thicket","AT19",16.0408
"4676","notnat",2022,"Albany Thicket","AT20",15.5148
"4677","notnat",2022,"Albany Thicket","AT21",75.4092
"4678","notnat",2022,"Albany Thicket","AT22",123.0912
"4679","notnat",2022,"Albany Thicket","AT23",42.9132
"4680","notnat",2022,"Albany Thicket","AT24",378.0884
"4681","notnat",2022,"Albany Thicket","AT25",19.7452
"4682","notnat",2022,"Albany Thicket","AT26",10.3084
"4683","notnat",2022,"Albany Thicket","AT27",9.1256
"4684","notnat",2022,"Albany Thicket","AT28",122.2784
"4685","notnat",2022,"Albany Thicket","AT29",16.558
"4686","notnat",2022,"Albany Thicket","AT30",48.7328
"4687","notnat",2022,"Albany Thicket","AT31",30.6056
"4688","notnat",2022,"Albany Thicket","AT32",145.5188
"4689","notnat",2022,"Albany Thicket","AT33",7.7352
"4690","notnat",2022,"Albany Thicket","AT34",5.8528
"4691","notnat",2022,"Albany Thicket","AT35",11.7732
"4692","notnat",2022,"Albany Thicket","AT36",21.6472
"4693","notnat",2022,"Albany Thicket","AT37",70.5192
"4694","notnat",2022,"Albany Thicket","AT38",441.0888
"4695","notnat",2022,"Albany Thicket","AT39",28.8756
"4696","notnat",2022,"Albany Thicket","AT40",133.1572
"4697","notnat",2022,"Albany Thicket","AT41",99.656
"4698","notnat",2022,"Albany Thicket","AT42",8.126
"4699","notnat",2022,"Albany Thicket","AT43",20.3432
"4700","notnat",2022,"Albany Thicket","AT44",100.2024
"4701","notnat",2022,"Albany Thicket","AT45",266.5308
"4702","notnat",2022,"Albany Thicket","AT46",19.7888
"4703","notnat",2022,"Albany Thicket","AT47",24.422
"4704","notnat",2022,"Albany Thicket","AT48",8.6856
"4705","notnat",2022,"Albany Thicket","AT49",123.102
"4706","notnat",2022,"Albany Thicket","AT50",62.1
"4707","notnat",2022,"Albany Thicket","AT51",269.6944
"4708","notnat",2022,"Albany Thicket","AT52",13.3552
"4709","notnat",2022,"Albany Thicket","AT53",10.5532
"4710","notnat",2022,"Albany Thicket","AT54",2.8212
"4711","notnat",2022,"Albany Thicket","AT55",18.7896
"4712","notnat",2022,"Albany Thicket","AT56",235.6684
"4713","notnat",2022,"Albany Thicket","AT57",31.5552
"4714","notnat",2022,"Albany Thicket","AT58",31.0496
"4715","notnat",2022,"Azonal","AZa1",0.5176
"4716","notnat",2022,"Azonal","AZa2",234.6236
"4717","notnat",2022,"Azonal","AZa3",339.8328
"4718","notnat",2022,"Azonal","AZa4",538.9336
"4719","notnat",2022,"Azonal","AZa5",1128.5196
"4720","notnat",2022,"Azonal","AZa6",367.3768
"4721","notnat",2022,"Azonal","AZa7",426.7712
"4722","notnat",2022,"Azonal","AZd1",6.1232
"4723","notnat",2022,"Azonal","AZd2",3.6992
"4724","notnat",2022,"Azonal","AZd3",5.056
"4725","notnat",2022,"Azonal","AZd4",1.812
"4726","notnat",2022,"Azonal","AZi1",163.7772
"4727","notnat",2022,"Azonal","AZi3",21.6832
"4728","notnat",2022,"Azonal","AZi5",361.956
"4729","notnat",2022,"Azonal","AZi6",767.9592
"4730","notnat",2022,"Azonal","AZi7",146.446
"4731","notnat",2022,"Azonal","AZi8",263.4124
"4732","notnat",2022,"Azonal","AZs3",0.9944
"4733","notnat",2022,"Desert","Dg1",3.0356
"4734","notnat",2022,"Desert","Dg10",10.4024
"4735","notnat",2022,"Desert","Dg2",0.0368
"4736","notnat",2022,"Desert","Dg3",3.5996
"4737","notnat",2022,"Desert","Dg4",0.6068
"4738","notnat",2022,"Desert","Dg5",0.3516
"4739","notnat",2022,"Desert","Dg6",0.1168
"4740","notnat",2022,"Desert","Dg7",2.9596
"4741","notnat",2022,"Desert","Dg8",0.2748
"4742","notnat",2022,"Desert","Dg9",19.7292
"4743","notnat",2022,"Desert","Dn1",15.7396
"4744","notnat",2022,"Desert","Dn2",0.5328
"4745","notnat",2022,"Desert","Dn3",17.324
"4746","notnat",2022,"Desert","Dn4",22.2536
"4747","notnat",2022,"Desert","Dn5",33.8712
"4748","notnat",2022,"Forest","FOa1",43.1404
"4749","notnat",2022,"Forest","FOa2",27.6328
"4750","notnat",2022,"Forest","FOa3",3.2616
"4751","notnat",2022,"Forest","FOz1",155.8708
"4752","notnat",2022,"Forest","FOz2",31.6524
"4753","notnat",2022,"Forest","FOz3",177.9236
"4754","notnat",2022,"Forest","FOz4",100.448
"4755","notnat",2022,"Forest","FOz5",83.2916
"4756","notnat",2022,"Forest","FOz6",34.3056
"4757","notnat",2022,"Forest","FOz7",165.4372
"4758","notnat",2022,"Forest","FOz8",21.246
"4759","notnat",2022,"Forest","FOz9",0.3844
"4760","notnat",2022,"Fynbos","FFa1",127.1024
"4761","notnat",2022,"Fynbos","FFa2",332.7016
"4762","notnat",2022,"Fynbos","FFa3",340.1544
"4763","notnat",2022,"Fynbos","FFa4",30.7172
"4764","notnat",2022,"Fynbos","FFb1",20.8436
"4765","notnat",2022,"Fynbos","FFb2",6.324
"4766","notnat",2022,"Fynbos","FFb3",0.1708
"4767","notnat",2022,"Fynbos","FFb4",7.9056
"4768","notnat",2022,"Fynbos","FFb5",12.564
"4769","notnat",2022,"Fynbos","FFb6",48.7764
"4770","notnat",2022,"Fynbos","FFc1",480.55
"4771","notnat",2022,"Fynbos","FFd1",194.3016
"4772","notnat",2022,"Fynbos","FFd10",121.9028
"4773","notnat",2022,"Fynbos","FFd11",16.5912
"4774","notnat",2022,"Fynbos","FFd2",1298.7052
"4775","notnat",2022,"Fynbos","FFd3",371.2956
"4776","notnat",2022,"Fynbos","FFd4",358.1996
"4777","notnat",2022,"Fynbos","FFd5",468.0676
"4778","notnat",2022,"Fynbos","FFd6",37.164
"4779","notnat",2022,"Fynbos","FFd7",127.8964
"4780","notnat",2022,"Fynbos","FFd8",54.2668
"4781","notnat",2022,"Fynbos","FFd9",253.1468
"4782","notnat",2022,"Fynbos","FFf1",460.4944
"4783","notnat",2022,"Fynbos","FFf2",21.212
"4784","notnat",2022,"Fynbos","FFg1",0.7952
"4785","notnat",2022,"Fynbos","FFg2",244.422
"4786","notnat",2022,"Fynbos","FFg3",60.5824
"4787","notnat",2022,"Fynbos","FFg4",2.7996
"4788","notnat",2022,"Fynbos","FFg5",320.5444
"4789","notnat",2022,"Fynbos","FFh1",229.1776
"4790","notnat",2022,"Fynbos","FFh10",5.3192
"4791","notnat",2022,"Fynbos","FFh11",7.2624
"4792","notnat",2022,"Fynbos","FFh2",5.2532
"4793","notnat",2022,"Fynbos","FFh3",11.4416
"4794","notnat",2022,"Fynbos","FFh4",113.2636
"4795","notnat",2022,"Fynbos","FFh5",48.2016
"4796","notnat",2022,"Fynbos","FFh6",212.3836
"4797","notnat",2022,"Fynbos","FFh7",118.442
"4798","notnat",2022,"Fynbos","FFh8",42.3244
"4799","notnat",2022,"Fynbos","FFh9",319.8724
"4800","notnat",2022,"Fynbos","FFl1",29.5064
"4801","notnat",2022,"Fynbos","FFl2",32.6464
"4802","notnat",2022,"Fynbos","FFl3",169.3092
"4803","notnat",2022,"Fynbos","FFq1",0
"4804","notnat",2022,"Fynbos","FFq2",28.7768
"4805","notnat",2022,"Fynbos","FFq3",18.2812
"4806","notnat",2022,"Fynbos","FFq4",6.5352
"4807","notnat",2022,"Fynbos","FFq5",0.4948
