"","T_MAPCODE","YEAR","km2","prop_nat","A3"
"1961","SKr10",2020,127.1584,0.996776661524376,"LC"
"1962","SKr10",2022,127.1424,0.996651239793807,"LC"
"1963","SKr11",1750,129.2752,1,"LC"
"1964","SKr11",1990,128.9884,0.997781477035038,"LC"
"1965","SKr11",2014,128.9684,0.997626768320606,"LC"
"1966","SKr11",2018,128.19,0.991605505154894,"LC"
"1967","SKr11",2020,128.16,0.991373442083246,"LC"
"1968","SKr11",2022,128.1204,0.991067118828669,"LC"
"1969","SKr12",1750,612.1464,1,"LC"
"1970","SKr12",1990,612.072,0.999878460446717,"LC"
"1971","SKr12",2014,612.0708,0.999876500131341,"LC"
"1972","SKr12",2018,611.9304,0.999647143232403,"LC"
"1973","SKr12",2020,611.9092,0.999612510994102,"LC"
"1974","SKr12",2022,611.8968,0.999592254401888,"LC"
"1975","SKr13",1750,722.676,1,"LC"
"1976","SKr13",1990,722.4456,0.999681184929346,"LC"
"1977","SKr13",2014,722.4356,0.999667347469682,"LC"
"1978","SKr13",2018,722.0072,0.999074550697685,"LC"
"1979","SKr13",2020,721.8784,0.998896324217215,"LC"
"1980","SKr13",2022,721.8316,0.998831564905988,"LC"
"1981","SKr14",1750,365.5632,1,"LC"
"1982","SKr14",1990,365.4176,0.999601710456632,"LC"
"1983","SKr14",2014,365.3908,0.999528398919804,"LC"
"1984","SKr14",2018,365.2504,0.999144334002985,"LC"
"1985","SKr14",2020,365.2304,0.999089623900874,"LC"
"1986","SKr14",2022,365.2156,0.999049138425312,"LC"
"1987","SKr15",1750,241.7792,1,"LC"
"1988","SKr15",1990,202.4592,0.837372280163058,"LC"
"1989","SKr15",2014,201.5128,0.833457964953147,"LC"
"1990","SKr15",2018,200.3552,0.82867012546985,"LC"
"1991","SKr15",2020,200.304,0.828458362009635,"LC"
"1992","SKr15",2022,200.304,0.828458362009635,"LC"
"1993","SKr16",1750,432.8448,1,"LC"
"1994","SKr16",1990,432.6108,0.999459390525195,"LC"
"1995","SKr16",2014,432.6104,0.999458466406435,"LC"
"1996","SKr16",2018,432.43,0.999041688845517,"LC"
"1997","SKr16",2020,432.3712,0.998905843387745,"LC"
"1998","SKr16",2022,432.3352,0.998822672699314,"LC"
"1999","SKr17",1750,260.7456,1,"LC"
"2000","SKr17",1990,260.4776,0.998972178245769,"LC"
"2001","SKr17",2014,260.4216,0.998757409521004,"LC"
"2002","SKr17",2018,259.9504,0.996950284108342,"LC"
"2003","SKr17",2020,259.7872,0.996324386681885,"LC"
"2004","SKr17",2022,259.666,0.995859565799001,"LC"
"2005","SKr18",1750,817.7808,1,"LC"
"2006","SKr18",1990,815.864,0.997656095618777,"LC"
"2007","SKr18",2014,815.808,0.997587617610978,"LC"
"2008","SKr18",2018,814.6328,0.996150557704461,"LC"
"2009","SKr18",2020,812.5508,0.993604643200232,"LC"
"2010","SKr18",2022,812.362,0.993373774488225,"LC"
"2011","SKr19",1750,371.9632,1,"LC"
"2012","SKr19",1990,370.912,0.997173913978587,"LC"
"2013","SKr19",2014,370.8944,0.997126597469857,"LC"
"2014","SKr19",2018,369.4556,0.993258472881188,"LC"
"2015","SKr19",2020,368.4908,0.990664667902631,"LC"
"2016","SKr19",2022,367.7144,0.988577364642524,"LC"
"2017","SKr2",1750,192.1136,1,"LC"
"2018","SKr2",1990,191.7488,0.998101123501928,"LC"
"2019","SKr2",2014,191.7144,0.997922062779522,"LC"
"2020","SKr2",2018,191.3576,0.996064828309917,"LC"
"2021","SKr2",2020,191.3456,0.996002365267217,"LC"
"2022","SKr2",2022,191.3312,0.995927409615977,"LC"
"2023","SKr3",1750,170.7744,1,"LC"
"2024","SKr3",1990,170.7744,1,"LC"
"2025","SKr3",2014,170.7744,1,"LC"
"2026","SKr3",2018,170.7484,0.999847752356325,"LC"
"2027","SKr3",2020,170.7448,0.999826671913355,"LC"
"2028","SKr3",2022,170.7376,0.999784511027414,"LC"
"2029","SKr4",1750,836.2248,1,"LC"
"2030","SKr4",1990,828.5832,0.990861787404535,"LC"
"2031","SKr4",2014,828.5516,0.990823998522885,"LC"
"2032","SKr4",2018,827.2752,0.989297614708389,"LC"
"2033","SKr4",2020,827.26,0.989279437777976,"LC"
"2034","SKr4",2022,827.1612,0.989161287730285,"LC"
"2035","SKr5",1750,18.3652,1,"LC"
"2036","SKr5",1990,18.3652,1,"LC"
"2037","SKr5",2014,18.3652,1,"LC"
"2038","SKr5",2018,18.3652,1,"LC"
"2039","SKr5",2020,18.3652,1,"LC"
"2040","SKr5",2022,18.3652,1,"LC"
"2041","SKr6",1750,65.8728,1,"LC"
"2042","SKr6",1990,65.8684,0.999933204600381,"LC"
"2043","SKr6",2014,65.8684,0.999933204600381,"LC"
"2044","SKr6",2018,65.8632,0.99985426458265,"LC"
"2045","SKr6",2020,65.824,0.999259178295139,"LC"
"2046","SKr6",2022,65.8232,0.999247033677026,"LC"
"2047","SKr7",1750,327.1496,1,"LC"
"2048","SKr7",1990,327.1344,0.999953538075547,"LC"
"2049","SKr7",2014,327.1344,0.999953538075547,"LC"
"2050","SKr7",2018,326.5972,0.998311475850803,"LC"
"2051","SKr7",2020,326.588,0.998283354159687,"LC"
"2052","SKr7",2022,326.5544,0.998180648853002,"LC"
"2053","SKr8",1750,50.5576,1,"LC"
"2054","SKr8",1990,50.5576,1,"LC"
"2055","SKr8",2014,50.5576,1,"LC"
"2056","SKr8",2018,50.5336,0.99952529392218,"LC"
"2057","SKr8",2020,50.5152,0.999161352595851,"LC"
"2058","SKr8",2022,50.5104,0.999066411380287,"LC"
"2059","SKr9",1750,3.2652,1,"LC"
"2060","SKr9",1990,3.2652,1,"LC"
"2061","SKr9",2014,3.2652,1,"LC"
"2062","SKr9",2018,3.2652,1,"LC"
"2063","SKr9",2020,3.2652,1,"LC"
"2064","SKr9",2022,3.2652,1,"LC"
"2065","SKs1",1750,508.0212,1,"LC"
"2066","SKs1",1990,352.32,0.693514365148541,"LC"
"2067","SKs1",2014,347.6924,0.68440529647188,"LC"
"2068","SKs1",2018,315.38,0.620800864215903,"LC"
"2069","SKs1",2020,314.8356,0.619729255393279,"LC"
"2070","SKs1",2022,311.0076,0.612194136780119,"LC"
"2071","SKs10",1750,136.4288,1,"LC"
"2072","SKs10",1990,134.3972,0.985108716048224,"LC"
"2073","SKs10",2014,134.3972,0.985108716048224,"LC"
"2074","SKs10",2018,134.0656,0.982678144204156,"LC"
"2075","SKs10",2020,134.0148,0.982305788807056,"LC"
"2076","SKs10",2022,133.9984,0.982185579584369,"LC"
"2077","SKs11",1750,286.9792,1,"LC"
"2078","SKs11",1990,286.9536,0.999910794928692,"LC"
"2079","SKs11",2014,286.9512,0.999902431953256,"LC"
"2080","SKs11",2018,286.7372,0.999156733310289,"LC"
"2081","SKs11",2020,286.7088,0.999057771434306,"LC"
"2082","SKs11",2022,286.6852,0.998975535509194,"LC"
"2083","SKs12",1750,469.9288,1,"LC"
"2084","SKs12",1990,427.9568,0.9106843419684,"LC"
"2085","SKs12",2014,426.5624,0.907717083949739,"LC"
"2086","SKs12",2018,423.9252,0.902105169974685,"LC"
"2087","SKs12",2020,423.6604,0.901541680356684,"LC"
"2088","SKs12",2022,423.524,0.901251423619919,"LC"
"2089","SKs13",1750,201.1296,1,"LC"
"2090","SKs13",1990,130.9596,0.651120471576536,"LC"
"2091","SKs13",2014,115.4816,0.574165115428062,"LC"
"2092","SKs13",2018,110.2904,0.548354891572399,"LC"
"2093","SKs13",2020,108.2648,0.538283773248691,"LC"
"2094","SKs13",2022,108.1508,0.537716974527867,"LC"
"2095","SKs14",1750,838.9456,1,"LC"
"2096","SKs14",1990,664.4676,0.792027039655491,"LC"
"2097","SKs14",2014,651.2588,0.776282514623117,"LC"
"2098","SKs14",2018,645.5372,0.769462525341333,"LC"
"2099","SKs14",2020,644.9832,0.768802172631932,"LC"
"2100","SKs14",2022,644.0144,0.76764738977116,"LC"
"2101","SKs2",1750,536.1004,1,"LC"
"2102","SKs2",1990,528.9556,0.986672645646226,"LC"
"2103","SKs2",2014,528.7648,0.986316742162476,"LC"
"2104","SKs2",2018,525.67,0.98054394288831,"LC"
"2105","SKs2",2020,525.4884,0.980205200369185,"LC"
"2106","SKs2",2022,524.9028,0.979112867664341,"LC"
"2107","SKs3",1750,331.4,1,"LC"
"2108","SKs3",1990,309.1804,0.932952323476162,"LC"
"2109","SKs3",2014,308.0868,0.929652383826192,"LC"
"2110","SKs3",2018,303.8476,0.916860591430296,"LC"
"2111","SKs3",2020,303.662,0.916300543150272,"LC"
"2112","SKs3",2022,302.72,0.913458056729028,"LC"
"2113","SKs4",1750,449.044,1,"LC"
"2114","SKs4",1990,443.7568,0.988225652720001,"LC"
"2115","SKs4",2014,443.2376,0.987069418587043,"LC"
"2116","SKs4",2018,441.8632,0.98400869402553,"LC"
"2117","SKs4",2020,441.7228,0.983696029787727,"LC"
"2118","SKs4",2022,441.4408,0.983068028968208,"LC"
"2119","SKs5",1750,566.1096,1,"LC"
"2120","SKs5",1990,566.0364,0.999870696416383,"LC"
"2121","SKs5",2014,565.8908,0.999613502403068,"LC"
"2122","SKs5",2018,565.7144,0.99930190196386,"LC"
"2123","SKs5",2020,565.7124,0.999298369079062,"LC"
"2124","SKs5",2022,565.6908,0.99926021392324,"LC"
"2125","SKs6",1750,123.302,1,"LC"
"2126","SKs6",1990,123.1816,0.999023535709072,"LC"
"2127","SKs6",2014,123.1816,0.999023535709072,"LC"
"2128","SKs6",2018,122.832,0.996188220791228,"LC"
"2129","SKs6",2020,122.8264,0.996142803847464,"LC"
"2130","SKs6",2022,122.7916,0.995860569982644,"LC"
"2131","SKs7",1750,3151.7932,1,"LC"
"2132","SKs7",1990,2613.5344,0.829221409577253,"LC"
"2133","SKs7",2014,2571.8156,0.815984881241574,"LC"
"2134","SKs7",2018,2545.486,0.807631033660457,"LC"
"2135","SKs7",2020,2543.0388,0.806854586779361,"LC"
"2136","SKs7",2022,2540.0112,0.805893990760561,"LC"
"2137","SKs8",1750,868.0312,1,"LC"
"2138","SKs8",1990,757.7072,0.872903185968431,"LC"
"2139","SKs8",2014,752.856,0.867314446761821,"LC"
"2140","SKs8",2018,734.138,0.845750705735001,"LC"
"2141","SKs8",2020,732.4448,0.843800084605254,"LC"
"2142","SKs8",2022,727.288,0.837859284320656,"LC"
"2143","SKs9",1750,917.3924,1,"LC"
"2144","SKs9",1990,905.496,0.987032375676973,"LC"
"2145","SKs9",2014,891.826,0.972131445606046,"LC"
"2146","SKs9",2018,886.9968,0.966867395020931,"LC"
"2147","SKs9",2020,886.2784,0.966084305908791,"LC"
"2148","SKs9",2022,884.7432,0.964410867149107,"LC"
"2149","SKt1",1750,101.7792,1,"LC"
"2150","SKt1",1990,101.7668,0.999878167641326,"LC"
"2151","SKt1",2014,101.7668,0.999878167641326,"LC"
"2152","SKt1",2018,101.3432,0.995716217065962,"LC"
"2153","SKt1",2020,101.332,0.995606174935547,"LC"
"2154","SKt1",2022,101.3284,0.99557080425077,"LC"
"2155","SKt2",1750,7632.554,1,"LC"
"2156","SKt2",1990,7358.9948,0.96415889098197,"LC"
"2157","SKt2",2014,7340.0296,0.961674113278465,"LC"
"2158","SKt2",2018,7316.6456,0.958610394371268,"LC"
"2159","SKt2",2020,7315.4296,0.958451076795526,"LC"
"2160","SKt2",2022,7313.0976,0.958145543418363,"LC"
"2161","SKt3",1750,5357.996,1,"LC"
"2162","SKt3",1990,5253.1516,0.980432161576828,"LC"
"2163","SKt3",2014,5242.878,0.978514728267807,"LC"
"2164","SKt3",2018,5226.1568,0.975393934597935,"LC"
"2165","SKt3",2020,5224.4604,0.975077323685945,"LC"
"2166","SKt3",2022,5222.7172,0.974751978164971,"LC"
"2167","SKv1",1750,540.74,1,"LC"
"2168","SKv1",1990,470.4456,0.870003328771683,"LC"
"2169","SKv1",2014,455.6388,0.842620852905278,"LC"
"2170","SKv1",2018,451.1516,0.834322594962459,"LC"
"2171","SKv1",2020,449.6388,0.831524947294448,"LC"
"2172","SKv1",2022,447.9824,0.828461737618819,"LC"
"2173","SKv10",1750,240.126,1,"LC"
"2174","SKv10",1990,230.8348,0.961306980501903,"LC"
"2175","SKv10",2014,229.7436,0.956762699582719,"LC"
"2176","SKv10",2018,226.6016,0.943677902434555,"LC"
"2177","SKv10",2020,226.396,0.942821685281894,"LC"
"2178","SKv10",2022,226.2656,0.942278637048883,"LC"
"2179","SKv11",1750,1578.5704,1,"LC"
"2180","SKv11",1990,1414.1236,0.895825488682671,"LC"
"2181","SKv11",2014,1397.6464,0.885387436632538,"LC"
"2182","SKv11",2018,1374.506,0.870728350157839,"LC"
"2183","SKv11",2020,1371.4312,0.868780511784587,"LC"
"2184","SKv11",2022,1369.166,0.867345542523792,"LC"
"2185","SKv13",1750,2555.2608,1,"LC"
"2186","SKv13",1990,2526.6976,0.988821806369041,"LC"
"2187","SKv13",2014,2523.454,0.987552425177109,"LC"
"2188","SKv13",2018,2515.8504,0.984576760227371,"LC"
"2189","SKv13",2020,2514.8576,0.984188228457933,"LC"
"2190","SKv13",2022,2513.968,0.983840083955422,"LC"
"2191","SKv14",1750,793.3056,1,"LC"
"2192","SKv14",1990,776.2044,0.978443111960889,"LC"
"2193","SKv14",2014,773.9996,0.97566385513981,"LC"
"2194","SKv14",2018,771.1804,0.97211011746293,"LC"
"2195","SKv14",2020,770.3592,0.971074955225325,"LC"
"2196","SKv14",2022,769.2448,0.969670200235571,"LC"
"2197","SKv2",1750,559.3864,1,"LC"
"2198","SKv2",1990,558.9492,0.999218429336144,"LC"
"2199","SKv2",2014,557.3936,0.996437525116807,"LC"
"2200","SKv2",2018,557.2216,0.99613004534969,"LC"
"2201","SKv2",2020,557.1876,0.996069264465493,"LC"
"2202","SKv2",2022,557.15,0.996002047958263,"LC"
"2203","SKv3",1750,928.5724,1,"LC"
"2204","SKv3",1990,907.3396,0.977133931613733,"LC"
"2205","SKv3",2014,905.4444,0.97509294913353,"LC"
"2206","SKv3",2018,903.2952,0.972778428477952,"LC"
"2207","SKv3",2020,903.1684,0.972641874774654,"LC"
"2208","SKv3",2022,902.9904,0.972450182667501,"LC"
"2209","SKv4",1750,1318.3684,1,"LC"
"2210","SKv4",1990,1314.9408,0.997400119723743,"LC"
"2211","SKv4",2014,1314.8412,0.997324571796472,"LC"
"2212","SKv4",2018,1313.9288,0.996632504237814,"LC"
"2213","SKv4",2020,1313.738,0.99648777989521,"LC"
"2214","SKv4",2022,1313.5804,0.99636823819503,"LC"
"2215","SKv5",1750,6988.3064,1,"LC"
"2216","SKv5",1990,6945.2932,0.993844975085809,"LC"
"2217","SKv5",2014,6941.7856,0.993343050900001,"LC"
"2218","SKv5",2018,6926.9688,0.991222823315246,"LC"
"2219","SKv5",2020,6925.5768,0.991023633422828,"LC"
"2220","SKv5",2022,6923.8212,0.990772413756787,"LC"
"2221","SKv6",1750,4714.4892,1,"LC"
"2222","SKv6",1990,4690.214,0.994850937403781,"LC"
"2223","SKv6",2014,4687.19,0.994209510544642,"LC"
"2224","SKv6",2018,4677.1048,0.992070318031485,"LC"
"2225","SKv6",2020,4676.0152,0.99183920073462,"LC"
"2226","SKv6",2022,4674.8652,0.991595271869538,"LC"
"2227","SKv7",1750,653.3552,1,"LC"
"2228","SKv7",1990,530.5384,0.812021393569685,"LC"
"2229","SKv7",2014,512.3764,0.784223344361536,"LC"
"2230","SKv7",2018,499.6652,0.764768077150071,"LC"
"2231","SKv7",2020,497.4968,0.761449208638731,"LC"
"2232","SKv7",2022,496.252,0.759543966283577,"LC"
"2233","SKv8",1750,4109.0248,1,"LC"
"2234","SKv8",1990,3974.3536,0.967225508105962,"LC"
"2235","SKv8",2014,3959.0424,0.963499271165265,"LC"
"2236","SKv8",2018,3936.3552,0.957977961096755,"LC"
"2237","SKv8",2020,3933.6204,0.957312401716339,"LC"
"2238","SKv8",2022,3931.7928,0.956867624649041,"LC"
"2239","SVcb1",1750,6645.4948,1,"LC"
"2240","SVcb1",1990,5423.3136,0.816088758357015,"LC"
"2241","SVcb1",2014,5224.8812,0.786229070557696,"LC"
"2242","SVcb1",2018,5179.6104,0.778718189976067,"LC"
"2243","SVcb1",2020,5125.75,0.770620655613369,"LC"
"2244","SVcb1",2022,5108.8792,0.768084248852071,"LC"
"2245","SVcb10",1750,1442.1488,1,"LC"
"2246","SVcb10",1990,1053.1924,0.730293850398794,"LC"
"2247","SVcb10",2014,995.874,0.690548714529319,"LC"
"2248","SVcb10",2018,940.7776,0.652344335064454,"LC"
"2249","SVcb10",2020,929.834,0.644755936419321,"LC"
"2250","SVcb10",2022,919.6632,0.637703404808158,"LC"
"2251","SVcb11",1750,3285.6364,1,"LC"
"2252","SVcb11",1990,2650.2292,0.806610615830772,"LC"
"2253","SVcb11",2014,2567.892,0.781550873979848,"LC"
"2254","SVcb11",2018,2515.0816,0.765477762542441,"LC"
"2255","SVcb11",2020,2506.7716,0.76294857215485,"LC"
"2256","SVcb11",2022,2493.6388,0.758951538277333,"LC"
"2257","SVcb12",1750,17384.092,1,"LC"
"2258","SVcb12",1990,12067.9568,0.69419540577673,"LC"
"2259","SVcb12",2014,11320.8516,0.651219034045609,"LC"
"2260","SVcb12",2018,11061.4828,0.636299140616605,"LC"
"2261","SVcb12",2020,10912.8008,0.627746378700711,"LC"
"2262","SVcb12",2022,10862.8848,0.624875017918681,"LC"
"2263","SVcb13",1750,2066.3028,1,"LC"
"2264","SVcb13",1990,1955.3468,0.946302158618766,"LC"
"2265","SVcb13",2014,1938.8292,0.938308364098427,"LC"
"2266","SVcb13",2018,1926.792,0.932482886825687,"LC"
"2267","SVcb13",2020,1922.6168,0.930462273002776,"LC"
"2268","SVcb13",2022,1920.4356,0.929406667793317,"LC"
"2269","SVcb14",1750,759.892,1,"LC"
"2270","SVcb14",1990,461.8772,0.60781953224932,"LC"
"2271","SVcb14",2014,452.4796,0.595452511672711,"LC"
"2272","SVcb14",2018,446.516,0.587604554331405,"LC"
"2273","SVcb14",2020,441.63,0.581174693245882,"LC"
"2274","SVcb14",2022,441.2272,0.580644617919388,"LC"
"2275","SVcb15",1750,7198.2152,1,"LC"
"2276","SVcb15",1990,3327.4904,0.462266035058246,"VU"
"2277","SVcb15",2014,3020.6896,0.419644247368431,"VU"
"2278","SVcb15",2018,2939.9372,0.408425855342585,"VU"
"2279","SVcb15",2020,2868.9324,0.398561632333526,"VU"
"2280","SVcb15",2022,2856.3324,0.396811198420408,"VU"
"2281","SVcb16",1750,12074.1312,1,"LC"
"2282","SVcb16",1990,10217.15,0.846201671222522,"LC"
"2283","SVcb16",2014,10025.0308,0.830290033621632,"LC"
"2284","SVcb16",2018,9946.0684,0.823476417655491,"LC"
"2285","SVcb16",2020,9917.0488,0.821073764135655,"LC"
"2286","SVcb16",2022,9880.8072,0.818073171163852,"LC"
"2287","SVcb17",1750,8901.2312,1,"LC"
"2288","SVcb17",1990,8338.4096,0.936770364980521,"LC"
"2289","SVcb17",2014,8275.2484,0.92967458254539,"LC"
"2290","SVcb17",2018,8242.6824,0.926015987541139,"LC"
"2291","SVcb17",2020,8216.7028,0.923097335119214,"LC"
"2292","SVcb17",2022,8214.646,0.92286626596105,"LC"
"2293","SVcb18",1750,6496.36,1,"LC"
"2294","SVcb18",1990,5388.504,0.829465115849491,"LC"
"2295","SVcb18",2014,5198.8472,0.800270797800614,"LC"
"2296","SVcb18",2018,5146.278,0.792178696993393,"LC"
"2297","SVcb18",2020,5109.2956,0.786485909032135,"LC"
"2298","SVcb18",2022,5101.8224,0.785335541749534,"LC"
"2299","SVcb19",1750,12012.4968,1,"LC"
"2300","SVcb19",1990,11171.1888,0.92996393555751,"LC"
"2301","SVcb19",2014,10882.3284,0.905917277746954,"LC"
"2302","SVcb19",2018,10786.6888,0.897271218601838,"LC"
"2303","SVcb19",2020,10702.0624,0.890231724419538,"LC"
"2304","SVcb19",2022,10665.7168,0.887208381352218,"LC"
"2305","SVcb2",1750,1107.4924,1,"LC"
"2306","SVcb2",1990,1085.108,0.979788213445076,"LC"
"2307","SVcb2",2014,1078.78,0.974074404483498,"LC"
"2308","SVcb2",2018,1076.9268,0.972401074716179,"LC"
"2309","SVcb2",2020,1076.1928,0.971738316217791,"LC"
"2310","SVcb2",2022,1075.8564,0.971434566955042,"LC"
"2311","SVcb20",1750,10110.8896,1,"LC"
"2312","SVcb20",1990,7031.6548,0.695453622597165,"LC"
"2313","SVcb20",2014,6494.3228,0.64230973306246,"LC"
"2314","SVcb20",2018,6348.794,0.627916459497293,"LC"
"2315","SVcb20",2020,6254.0464,0.618545612445417,"LC"
"2316","SVcb20",2022,6219.6988,0.615148522638404,"LC"
"2317","SVcb21",1750,4147.7392,1,"LC"
"2318","SVcb21",1990,3261.85,0.786416368705149,"LC"
"2319","SVcb21",2014,3099.3548,0.747239556431128,"LC"
"2320","SVcb21",2018,3070.8684,0.740371622208069,"LC"
"2321","SVcb21",2020,3053.2376,0.736120921006798,"LC"
"2322","SVcb21",2022,3045.662,0.734294480231544,"LC"
"2323","SVcb22",1750,0.602,1,"LC"
"2324","SVcb22",1990,0.5788,0.961461794019934,"LC"
"2325","SVcb22",2014,0.5368,0.891694352159468,"LC"
"2326","SVcb22",2018,0.5368,0.891694352159468,"LC"
"2327","SVcb22",2020,0.5316,0.883056478405316,"LC"
"2328","SVcb22",2022,0.5316,0.883056478405316,"LC"
"2329","SVcb23",1750,4445.3284,1,"LC"
"2330","SVcb23",1990,2891.3464,0.65042357725472,"LC"
"2331","SVcb23",2014,2695.04,0.606263420268343,"LC"
"2332","SVcb23",2018,2621.8656,0.589802454189886,"LC"
"2333","SVcb23",2020,2531.0024,0.569362299532246,"LC"
"2334","SVcb23",2022,2519.1048,0.566685871846948,"LC"
"2335","SVcb24",1750,666.91,1,"LC"
"2336","SVcb24",1990,607.1328,0.910366916075632,"LC"
"2337","SVcb24",2014,601.4828,0.901895008321963,"LC"
"2338","SVcb24",2018,598.2148,0.896994796899132,"LC"
"2339","SVcb24",2020,596.9996,0.895172661978378,"LC"
"2340","SVcb24",2022,596.7168,0.894748616754884,"LC"
"2341","SVcb25",1750,891.324,1,"LC"
"2342","SVcb25",1990,843.1932,0.946000780860832,"LC"
"2343","SVcb25",2014,833.5616,0.935194833752934,"LC"
"2344","SVcb25",2018,828.3392,0.929335684891241,"LC"
"2345","SVcb25",2020,826.5452,0.927322948781812,"LC"
"2346","SVcb25",2022,823.9772,0.924441841575005,"LC"
"2347","SVcb26",1750,2000.0168,1,"LC"
"2348","SVcb26",1990,1812.8404,0.906412586134276,"LC"
"2349","SVcb26",2014,1771.4836,0.885734359831377,"LC"
"2350","SVcb26",2018,1758.338,0.879161615042434,"LC"
"2351","SVcb26",2020,1749.4692,0.874727252291081,"LC"
"2352","SVcb26",2022,1747.8652,0.873925259027824,"LC"
"2353","SVcb27",1750,2522.834,1,"LC"
"2354","SVcb27",1990,1614.5176,0.639961884135064,"LC"
"2355","SVcb27",2014,1304.0228,0.516888071113676,"LC"
"2356","SVcb27",2018,1260.134,0.49949144493851,"VU"
"2357","SVcb27",2020,1222.812,0.484697764498179,"VU"
"2358","SVcb27",2022,1210.104,0.479660572197774,"VU"
"2359","SVcb28",1750,2316.1448,1,"LC"
"2360","SVcb28",1990,1971.638,0.851258522351452,"LC"
"2361","SVcb28",2014,1859.362,0.802783142055713,"LC"
"2362","SVcb28",2018,1826.5564,0.788619260764698,"LC"
"2363","SVcb28",2020,1815.7768,0.783965147602171,"LC"
"2364","SVcb28",2022,1809.8568,0.781409176144773,"LC"
"2365","SVcb29",1750,388.1768,1,"LC"
"2366","SVcb29",1990,376.3516,0.969536561690446,"LC"
"2367","SVcb29",2014,374.9828,0.966010333435692,"LC"
"2368","SVcb29",2018,374.0792,0.963682528167577,"LC"
"2369","SVcb29",2020,373.954,0.963359994724054,"LC"
"2370","SVcb29",2022,373.6608,0.962604668800402,"LC"
"2371","SVcb3",1750,1331.3268,1,"LC"
"2372","SVcb3",1990,948.6744,0.712578158871285,"LC"
"2373","SVcb3",2014,916.2432,0.688218099417814,"LC"
"2374","SVcb3",2018,897.5916,0.673856437806583,"LC"
"2375","SVcb3",2020,894.2568,0.671352875553107,"LC"
"2376","SVcb3",2022,889.586,0.667846326862469,"LC"
"2377","SVcb4",1750,4119.6272,1,"LC"
"2378","SVcb4",1990,3746.2624,0.909369274967405,"LC"
"2379","SVcb4",2014,3706.9364,0.899823265561505,"LC"
"2380","SVcb4",2018,3674.8456,0.891418310729411,"LC"
"2381","SVcb4",2020,3666.788,0.889463754548729,"LC"
"2382","SVcb4",2022,3661.8716,0.888271168666244,"LC"
"2383","SVcb5",1750,367.1036,1,"LC"
"2384","SVcb5",1990,360.9004,0.983102317710859,"LC"
"2385","SVcb5",2014,360.3868,0.981703257609024,"LC"
"2386","SVcb5",2018,359.8996,0.980376111811489,"LC"
"2387","SVcb5",2020,359.854,0.980251896194971,"LC"
"2388","SVcb5",2022,359.8116,0.980136397463822,"LC"
"2389","SVcb6",1750,2285.098,1,"LC"
"2390","SVcb6",1990,977.564,0.427799595465927,"VU"
"2391","SVcb6",2014,822.2152,0.359816165433605,"VU"
"2392","SVcb6",2018,731.9276,0.320304687151273,"VU"
"2393","SVcb6",2020,723.2408,0.316503187171841,"VU"
"2394","SVcb6",2022,708.9796,0.310262229453616,"VU"
"2395","SVcb7",1750,491.3284,1,"LC"
"2396","SVcb7",1990,414.9032,0.844451898160171,"LC"
"2397","SVcb7",2014,387.7748,0.789237503877244,"LC"
"2398","SVcb7",2018,369.8612,0.752777979046194,"LC"
"2399","SVcb7",2020,366.7404,0.746426219204915,"LC"
"2400","SVcb7",2022,360.9508,0.734642654485269,"LC"
"2401","SVcb8",1750,1833.3936,1,"LC"
"2402","SVcb8",1990,1027.864,0.56063466131877,"LC"
"2403","SVcb8",2014,933.0252,0.508906107231966,"LC"
"2404","SVcb8",2018,857.7332,0.467839093580342,"VU"
"2405","SVcb8",2020,849.2756,0.463226008861381,"VU"
"2406","SVcb8",2022,843.362,0.460000514892165,"VU"
"2407","SVcb9",1750,3103.5984,1,"LC"
"2408","SVcb9",1990,2706.974,0.87220498631524,"LC"
"2409","SVcb9",2014,2653.656,0.855025572896287,"LC"
"2410","SVcb9",2018,2603.7752,0.838701356597387,"LC"
"2411","SVcb9",2020,2597.3956,0.836646425290511,"LC"
"2412","SVcb9",2022,2593.0128,0.835234682715462,"LC"
"2413","SVk1",1750,15427.0416,1,"LC"
"2414","SVk1",1990,12284.8132,0.796316851832434,"LC"
"2415","SVk1",2014,12112.0972,0.78512118616443,"LC"
"2416","SVk1",2018,12026.2352,0.779338824101937,"LC"
"2417","SVk1",2020,12010.6232,0.778327116155141,"LC"
"2418","SVk1",2022,12001.9708,0.777766412732206,"LC"
"2419","SVk10",1750,5838.9756,1,"LC"
"2420","SVk10",1990,5606.1396,0.9601238272001,"LC"
"2421","SVk10",2014,5574.8024,0.954756926882859,"LC"
"2422","SVk10",2018,5550.5652,0.950603583797637,"LC"
"2423","SVk10",2020,5543.8588,0.949455029074889,"LC"
"2424","SVk10",2022,5539.6844,0.948740110961648,"LC"
"2425","SVk11",1750,13886.1856,1,"LC"
"2426","SVk11",1990,13662.976,0.983925780165289,"LC"
"2427","SVk11",2014,13654.7532,0.983333623309773,"LC"
"2428","SVk11",2018,13628.6656,0.980665513258486,"LC"
"2429","SVk11",2020,13625.8592,0.98046357568241,"LC"
"2430","SVk11",2022,13624.6808,0.980378782623813,"LC"
"2431","SVk12",1750,7452.5748,1,"LC"
"2432","SVk12",1990,7345.568,0.98564163354657,"LC"
"2433","SVk12",2014,7325.6152,0.982964330663276,"LC"
"2434","SVk12",2018,7272.4276,0.975827522053183,"LC"
"2435","SVk12",2020,7260.162,0.974181701604659,"LC"
