"","T_MAPCODE","1750","1990","2014","2018","2020","2022","pnat_1990","pnat_2014","pnat_2018","pnat_2020","pnat_2022","ARD9022","ARD9014","ARD1422","ARD1822","ROD9022","ROD9014","ROD1422","ROD1822","nat_2040_ard9022","nat_2040_ard9014","nat_2040_ard1422","nat_2040_ard1822","pred2040lm","pred2040poly","pred2040spline","prclost50_9022","prclost50_9014","prclost50_1422","prclost50_1822","prclost50_lm","prclost50_poly","prclost50_spline","A2b_9022","A2b_9014","A2b_1422","A2b_1822","A2b_lm","A2b_poly","A2b_spline"
"298","NKb3",41251.818,41147.5544,41077.7868,40950.256,40930.486,40919.9956,0.99747250896918,0.995781247750099,0.99268972824422,0.992210476638872,0.991956175119361,7.11121249999997,2.9069833333333,19.7239,7.5650999999998,0.0172822239467043,0.00706477790897167,0.0480159753884305,0.0184165228687535,40791.993775,41002.2052333333,40161.3594,40769.2994,40815.9078018692,40311.7447630073,40828.0767818472,1,0,2,1,1,2,1,"LC","LC","LC","LC","LC","LC","LC"
"299","NKb4",2677.2,2674.3028,2674.2168,2671.6808,2670.6484,2670.3192,0.998917824592858,0.998885701479157,0.997938443149559,0.997552816375318,0.997429852084267,0.124487500000001,0.00358333333332439,0.48720000000003,0.340400000000045,0.00465495156345051,0.000133991309186244,0.0182184181925725,0.0127289604941546,2668.078425,2674.12363333333,2649.9428,2657.2828,2669.1871682243,2653.87557312414,2668.87846528662,0,0,1,1,0,1,0,"LC","LC","LC","LC","LC","LC","LC"
"300","NKb5",8634.3688,8592.3176,8582.7128,8551.6056,8549.1188,8543.5324,0.995129788757691,0.994017397079448,0.990414678603953,0.990126666815529,0.989479671055978,1.52453750000001,0.400200000000041,4.89754999999991,2.01830000000018,0.0177430301226296,0.00465764906083128,0.0570629603264822,0.0235158748408799,8516.090725,8572.3076,8347.44010000001,8491.40259999999,8524.80973644859,8391.97194457571,8480.30352484077,1,0,3,1,1,2,1,"LC","LC","LC","LC","LC","LC","LC"
"301","NKb6",41250.6684,41047.6776,41035.2476,40932.062,40926.38,40909.9712,0.995079090645717,0.994777762195,0.992276333636329,0.992138590413725,0.991740807768342,4.30332500000009,0.517916666666679,15.6595500000003,5.52269999999953,0.0104837234445636,0.00126174413986013,0.038161217284821,0.0134584298207074,40832.51135,41021.7817666667,40264.7001,40771.5426,40860.7861420561,40414.9635015144,40717.2087136943,1,0,2,1,0,2,1,"LC","LC","LC","LC","LC","LC","LC"
"302","NKl1",20205.9452,20140.7108,20132.7076,20086.0432,20080.0552,20074.7364,0.99677152445212,0.996375443005755,0.994066003900674,0.993769655477438,0.993506426019605,2.06169999999997,0.333466666666633,7.24639999999999,2.82669999999962,0.0102364808296635,0.0016556846974171,0.0359931716288374,0.014040337028486,20037.6258,20124.0374666667,19778.3908,19999.3758,20049.7232504673,19842.5542096709,20020.8306171975,1,0,2,1,0,1,1,"LC","LC","LC","LC","LC","LC","LC"
"303","NKl2",8321.3632,8214.252,8199.0052,8173.906,8169.664,8164.2908,0.987128166692688,0.985295918822531,0.982279682252062,0.981769910007053,0.981124198496708,1.56128750000002,0.635283333333367,4.33929999999998,2.40380000000005,0.0190070562724399,0.00773391580065193,0.0529247133542491,0.029318190943458,8136.187625,8182.48783333333,7997.287,8094.062,8144.15555327103,8032.73940417588,8109.61641242038,1,0,3,1,1,2,1,"LC","LC","LC","LC","LC","LC","LC"
"304","NKl4",742.6932,702.2056,690.7232,684.3444,683.5496,683.2128,0.945485430592336,0.930024941658278,0.921436200035223,0.920366040782385,0.919912556086416,0.593525,0.478433333333333,0.938800000000001,0.282899999999984,0.0845229659233705,0.0681329418810292,0.135915515795618,0.0409570722396444,672.52935,678.283933333333,655.2656,688.060600000001,672.295112149533,659.297709927195,680.233165605095,4,3,7,2,4,6,3,"LC","LC","LC","LC","LC","LC","LC"
"305","NKu1",17149.5756,17026.1972,17018.182,16973.3548,16969.9452,16965.0208,0.992805746166686,0.992338376000395,0.989724480412215,0.989525664996631,0.989238520864621,1.91176250000001,0.333966666666583,6.64515000000029,2.08350000000064,0.0112283587318019,0.0019614871291787,0.0390473553520598,0.0122427883307432,16930.609075,17009.4988666667,16693.9397,16922.0222,16940.8016542056,16754.318656762,16908.8918452229,1,0,2,1,1,2,1,"LC","LC","LC","LC","LC","LC","LC"
"306","NKu2",11734.2756,11718.6936,11717.4996,11709.3512,11707.8832,11706.3608,0.998672095276167,0.998570342084005,0.997875931940784,0.997750828351091,0.997621088770064,0.385400000000004,0.0497500000000552,1.39234999999985,0.747599999999693,0.00328876249482284,0.000424535376537664,0.0118826545554126,0.00638020077252397,11699.4236,11716.2061,11649.0761,11681.3136,11702.3729401869,11661.632697407,11691.3716181529,0,0,1,0,0,0,0,"LC","LC","LC","LC","LC","LC","LC"
"307","NKu3",42273.7272,40549.5272,40230.2988,40081.0524,40036.994,40004.2396,0.959213437891514,0.95166197694534,0.948131500455914,0.947089283388288,0.946314466447141,17.0402374999999,13.3011833333333,28.2573999999995,19.2031999999999,0.0420232704957405,0.0328023142359434,0.0702391004861229,0.0477331776616084,39697.515325,39884.4680333333,39136.6572,39589.3672,39722.6128766355,39267.582020896,39722.376750637,2,2,3,2,2,3,2,"LC","LC","LC","LC","LC","LC","LC"
"308","NKu4",49834.4344,48419.9436,48257.9664,48142.5248,48120.434,48084.2452,0.971616196370436,0.968365889590592,0.966049386927526,0.96560610307639,0.96487992246582,10.490575,6.74905000000005,21.71515,14.5699000000004,0.0216658141667064,0.0139385746826852,0.0449980627447244,0.030191699084942,47895.41485,48082.4911,47334.1861,47691.4486,47931.6784971962,47484.7870380603,47709.8462920382,1,1,2,2,1,2,1,"LC","LC","LC","LC","LC","LC","LC"
"309","SVcb1",6645.4948,5423.3136,5224.8812,5179.6104,5125.75,5108.8792,0.816088758357015,0.786229070557696,0.779416816336987,0.771312017278232,0.768773334981768,9.826075,8.26801666666669,14.5002499999999,17.6827999999998,0.181182128210325,0.152453228348563,0.277523056409396,0.338434489189913,4932.00985,5009.91276666667,4698.3011,4539.17360000001,4952.69550467289,4725.75830640999,5056.33429458599,9,8,13,16,9,13,7,"LC","LC","LC","LC","LC","LC","LC"
"310","SVcb10",1442.1488,1053.1924,995.874,940.7776,929.834,919.6632,0.730293850398794,0.690548714529319,0.652344335064454,0.644755936419321,0.637703404808158,4.1727875,2.38826666666666,9.52635000000001,5.27860000000001,0.396203723080417,0.226764517733575,0.956581856740914,0.530046973813957,844.553025,933.779066666667,576.8749,789.262399999999,857.845345794391,642.989084266908,822.626642675159,20,11,45,25,19,39,22,"LC","LC","VU","LC","LC","VU","LC"
"311","SVcb11",3285.6364,2650.2292,2567.892,2515.0816,2506.7716,2493.6388,0.806610615830772,0.781550873979848,0.765477762542441,0.76294857215485,0.758951538277334,4.89345,3.43071666666668,9.28164999999996,5.36069999999995,0.184642520729905,0.12944981010196,0.361450170022725,0.20875877957484,2405.5567,2478.69336666667,2186.1467,2382.1942,2416.63694953271,2244.74606232921,2356.28718121019,9,6,18,10,9,15,11,"LC","LC","LC","LC","LC","LC","LC"
"312","SVcb12",17384.092,12067.9568,11320.8516,11061.4828,10912.8008,10862.8848,0.69419540577673,0.651219034045609,0.636299140616605,0.627746378700711,0.624875017918681,37.6585,31.1293833333333,57.24585,49.6495,0.312053652694547,0.257950735565554,0.50566734749884,0.438566830078401,10185.0318,10511.4876333333,9205.6643,9585.4818,10230.995353271,9370.0178539719,10651.4630130573,16,13,24,21,15,22,12,"LC","LC","LC","LC","LC","LC","LC"
"313","SVcb13",2066.3028,1955.3468,1938.8292,1926.792,1922.6168,1920.4356,0.946302158618766,0.938308364098427,0.932482886825687,0.930462273002776,0.929406667793317,1.090975,0.688233333333339,2.29919999999998,1.58909999999997,0.0557944503757594,0.0351975073339082,0.118587031802491,0.0819618355242418,1900.79805,1920.93513333333,1840.3868,1875.8918,1904.00158691589,1853.81411272098,1904.61857197452,3,2,6,4,3,5,3,"LC","LC","LC","LC","LC","LC","LC"
"314","SVcb14",759.892,461.8772,452.4796,446.516,441.63,441.2272,0.60781953224932,0.595452511672711,0.587604554331405,0.581174693245882,0.580644617919388,0.645312500000001,0.391566666666667,1.40655,1.32220000000001,0.139715166715309,0.0847772236141267,0.310853793187583,0.292212068787192,429.611575,442.298866666667,391.5497,395.7672,431.789087850467,397.378826724146,448.840034394904,7,4,15,14,7,14,3,"LC","LC","LC","LC","LC","LC","LC"
"315","SVcb15",7198.2152,3327.4904,3020.6896,2939.9372,2868.9324,2856.3324,0.462266035058246,0.419644247368431,0.408425855342585,0.398561632333526,0.396811198420408,14.7236875,12.7833666666667,20.54465,20.9012,0.442486250298423,0.38417441164268,0.680131119728424,0.691934715834425,2591.306025,2688.32206666667,2300.2579,2282.4304,2604.69731214953,2325.56904488006,2892.06826242038,22,19,31,31,22,30,13,"LC","LC","VU","VU","LC","VU","LC"
"316","SVcb16",12074.1312,10217.15,10025.0308,9946.0684,9917.0488,9880.8072,0.846201671222522,0.830290033621632,0.823750233888464,0.82134678145621,0.818345190749625,10.5107125,8.00496666666663,18.0279500000001,16.3153000000002,0.102873232750816,0.0783483326237418,0.179829372693799,0.162745634656805,9691.614375,9816.90166666667,9315.75249999999,9401.38499999999,9723.34429719625,9414.13685374062,9532.7880898089,5,4,9,8,5,8,7,"LC","LC","LC","LC","LC","LC","LC"
"317","SVcb17",8901.2312,8338.4096,8275.2484,8242.6824,8216.7028,8214.646,0.936770364980521,0.92967458254539,0.926015987541139,0.923097335119214,0.92286626596105,3.86761250000001,2.63171666666669,7.57529999999997,7.00909999999976,0.046383095644522,0.031561374325707,0.0915416629668781,0.0846995722811144,8145.028975,8206.82376666667,7959.6446,7987.95460000001,8154.72402616822,7986.4266150846,8255.93614363059,2,2,5,4,2,4,1,"LC","LC","LC","LC","LC","LC","LC"
"318","SVcb18",6496.36,5388.504,5198.8472,5146.278,5109.2956,5101.8224,0.829465115849491,0.800270797800615,0.792178696993393,0.786485909032135,0.785335541749534,8.9588,7.90236666666666,12.1281,11.1139000000001,0.166257647762719,0.146652329972598,0.23328440966682,0.213776238701535,4940.564,4993.38566666667,4782.099,4832.809,4945.27213271027,4797.97105554456,5107.91198726114,8,7,11,10,8,11,5,"LC","LC","LC","LC","LC","LC","LC"
"319","SVcb19",12012.4968,11171.1888,10882.3284,10786.6888,10702.0624,10665.7168,0.92996393555751,0.905917277746954,0.897955602369026,0.890910738889853,0.887885089800815,15.796,12.03585,27.07645,30.2429999999999,0.141399454281893,0.107740100140461,0.248811182724462,0.277909275371619,10381.3888,10569.3963,9817.3663,9659.0388,10429.5422635514,9917.02280993182,10466.170505414,7,5,12,14,7,11,6,"LC","LC","LC","LC","LC","LC","LC"
"320","SVcb2",1107.4924,1085.108,1078.78,1076.9268,1076.1928,1075.8564,0.979788213445076,0.974074404483498,0.972401074716179,0.971738316217791,0.971434566955042,0.289112500000002,0.263666666666666,0.36545000000001,0.267600000000016,0.0266436612761128,0.0242986566006946,0.0338762305567409,0.0248057991434784,1070.652375,1071.92466666667,1066.8355,1071.728,1070.65111775701,1067.4821187785,1073.67455732484,1,1,2,1,1,2,1,"LC","LC","LC","LC","LC","LC","LC"
"321","SVcb20",10110.8896,7031.6548,6494.3228,6348.794,6254.0464,6219.6988,0.695453622597165,0.64230973306246,0.627916459497293,0.618545612445417,0.615148522638404,25.373625,22.3888333333333,34.328,32.2737999999999,0.360848558720488,0.318400632143281,0.528584750976653,0.496954047310367,5762.97355,5912.21313333333,5315.2548,5417.9648,5783.96585046728,5378.02754600035,6060.5487522293,18,16,24,23,18,24,14,"LC","LC","LC","LC","LC","LC","LC"
"322","SVcb21",4147.7392,3261.85,3099.3548,3070.8684,3053.2376,3045.662,0.786416368705149,0.747239556431128,0.740371622208069,0.736120921006798,0.734294480231544,6.755875,6.77063333333333,6.71160000000003,6.30160000000001,0.207117893220105,0.207570346071503,0.216548295793693,0.203319736094751,2924.05625,2923.31833333333,2926.27,2946.77,2920.34494205607,2917.89235450382,3002.45375859872,10,10,10,10,10,11,8,"LC","LC","LC","LC","LC","LC","LC"
"323","SVcb22",0.602,0.5788,0.5368,0.5368,0.5316,0.5316,0.961461794019934,0.891694352159469,0.891694352159469,0.883056478405316,0.883056478405316,0.001475,0.00175,0.000650000000000012,0.00130000000000002,0.254837595024188,0.302349689011748,0.12108792846498,0.24217585692996,0.50505,0.4913,0.546299999999999,0.513799999999999,0.501697196261682,0.531917403813241,0.546008598726115,13,15,6,11,13,8,6,"LC","LC","LC","LC","LC","LC","LC"
"324","SVcb23",4445.3284,2891.3464,2695.04,2621.8656,2531.0024,2519.1048,0.65042357725472,0.606263420268343,0.589802454189886,0.569362299532246,0.566685871846948,11.63255,8.17943333333333,21.9919,25.6902,0.402322945462363,0.282893579729268,0.816013862502968,0.953240026122061,2309.7189,2482.37473333333,1791.7514,1606.8364,2347.57967850467,1855.77300222578,2618.8204566879,20,14,38,44,19,36,9,"LC","LC","VU","VU","LC","VU","LC"
"325","SVcb24",666.91,607.1328,601.4828,598.2148,596.9996,596.7168,0.910366916075632,0.901895008321963,0.896994796899132,0.895172661978378,0.894748616754885,0.325499999999998,0.235416666666666,0.595749999999995,0.374499999999983,0.053612652783707,0.0387751521029115,0.0990468887888391,0.0622627945470732,590.8578,595.361966666667,577.3453,588.407800000001,591.293992523365,579.979743389733,596.161644267516,3,2,5,3,3,4,2,"LC","LC","LC","LC","LC","LC","LC"
"326","SVcb25",891.324,843.1932,833.5616,828.3392,826.5452,823.9772,0.946000780860832,0.935194833752934,0.929335684891241,0.927322948781812,0.924441841575005,0.6005,0.401316666666669,1.19804999999999,1.09049999999999,0.0712173675024894,0.0475948651704815,0.1437266304014,0.130824164644819,813.1682,823.127366666667,783.2907,788.668200000001,815.813289719626,791.26227571533,798.666294585987,4,2,7,6,3,6,5,"LC","LC","LC","LC","LC","LC","LC"
"327","SVcb26",2000.0168,1812.8404,1771.4836,1758.338,1749.4692,1747.8652,0.906412586134276,0.885734359831377,0.879161615042434,0.874727252291081,0.873925259027824,2.030475,1.7232,2.95230000000001,2.6182,0.112005171552885,0.0950552514165064,0.166656919657625,0.147797021660263,1711.31665,1726.6804,1665.2254,1681.9304,1712.90477757009,1670.89092479162,1751.33550828025,6,5,8,7,6,8,3,"LC","LC","LC","LC","LC","LC","LC"
"328","SVcb27",2522.834,1614.5176,1304.0228,1260.134,1222.812,1210.104,0.639961884135064,0.516888071113676,0.49949144493851,0.484697764498179,0.479660572197774,12.637925,12.9372833333333,11.73985,12.5075,0.782767868247456,0.801309526346033,0.900279504315415,0.959147340061845,982.62135,967.653433333333,1027.5251,989.1426,974.522153271024,996.905421153223,1159.86601624204,39,40,36,39,40,38,28,"VU","VU","VU","VU","VU","VU","LC"
"329","SVcb28",2316.1448,1971.638,1859.362,1826.5564,1815.7768,1809.8568,0.851258522351452,0.802783142055713,0.788619260764698,0.783965147602171,0.781409176144773,5.0556625,4.67816666666666,6.18815000000001,4.17489999999998,0.256419408633836,0.237273103209953,0.332810394102924,0.224534006825996,1718.854875,1737.72966666667,1662.2305,1762.893,1717.62950841121,1672.77506314144,1765.5399955414,13,12,16,11,13,15,10,"LC","LC","LC","LC","LC","LC","LC"
"330","SVcb29",388.1768,376.3516,374.9828,374.0792,373.954,373.6608,0.969536561690446,0.966010333435692,0.963682528167577,0.963359994724054,0.962604668800402,0.0840875000000008,0.0570333333333342,0.16525,0.104600000000005,0.022342803909961,0.0151542688627693,0.0440686879504874,0.0278946127662402,372.147225,373.499933333333,368.0891,371.1216,372.40214953271,369.232284318714,370.486410191083,1,1,2,1,1,2,2,"LC","LC","LC","LC","LC","LC","LC"
"331","SVcb3",1331.3268,948.6744,916.2432,897.5916,894.2568,889.586,0.712578158871285,0.688218099417814,0.674208316094891,0.671703446516663,0.668195066755961,1.8465125,1.3513,3.33215,2.00139999999999,0.194641333211901,0.1424408627449,0.363675277480913,0.218435454691504,856.348775,881.1094,782.0669,848.604400000001,860.019334579438,801.672586702683,841.814905732484,10,7,18,11,9,15,11,"LC","LC","LC","LC","LC","LC","LC"
"332","SVcb4",4119.6272,3746.2624,3706.9364,3674.8456,3666.788,3661.8716,0.909369274967405,0.899823265561505,0.892033531577809,0.890077626441538,0.888884217484534,2.6372125,1.63858333333333,5.63310000000001,3.24350000000004,0.070395829720844,0.0437391500748408,0.151961064128319,0.0874981291829026,3614.401775,3664.33323333333,3464.6074,3584.0874,3621.14948411215,3499.47183041897,3621.43555636943,4,2,8,4,3,7,3,"LC","LC","LC","LC","LC","LC","LC"
"333","SVcb5",367.1036,360.9004,360.3868,359.8996,359.854,359.8116,0.983102317710859,0.981703257609024,0.980376111811489,0.980251896194971,0.980136397463822,0.0340249999999997,0.0213999999999999,0.0718999999999994,0.0220000000000056,0.00942780889131731,0.00592961382143103,0.0199507862108155,0.00610455210901331,359.19915,359.8304,357.3054,359.8004,359.242171962617,357.779607097329,359.352313375796,0,0,1,0,0,1,0,"LC","LC","LC","LC","LC","LC","LC"
"334","SVcb6",2285.098,977.564,822.2152,731.9276,723.2408,708.9796,0.427799595465927,0.359816165433605,0.320304687151273,0.316503187171841,0.310262229453616,8.3932625,6.47286666666667,14.15445,5.73699999999999,0.858589565491364,0.662142495700196,1.72150186471863,0.697749202398593,557.900875,653.920666666667,269.8415,690.714,563.768773831773,346.948956296659,551.975068152866,43,33,72,29,42,65,44,"VU","VU","EN","LC","VU","EN","VU"
"335","SVcb7",491.3284,414.9032,387.7748,369.8612,366.7404,360.9508,0.844451898160172,0.789237503877244,0.752777979046194,0.746426219204915,0.734642654485269,1.6860125,1.13035,3.353,2.2276,0.406362857649688,0.272437040736249,0.864677127033526,0.574457133367097,330.602575,358.3857,247.2532,303.5232,335.960999999999,270.088009657992,300.038109235669,20,14,40,27,19,35,28,"LC","LC","VU","LC","LC","VU","LC"
"336","SVcb8",1833.3936,1027.864,933.0252,857.7332,849.2756,843.362,0.56063466131877,0.508906107231966,0.467839093580342,0.463226008861381,0.460000514892165,5.7656875,3.95161666666667,11.2079,3.59280000000001,0.56093875259762,0.384449369436683,1.201243010371,0.385069985247988,739.579625,830.283166666667,467.469,848.223999999999,744.098712149531,534.068295356948,783.553767834394,28,19,55,17,28,48,24,"LC","LC","EN","LC","LC","VU","LC"
"337","SVcb9",3103.5984,2706.974,2653.656,2603.7752,2597.3956,2593.0128,0.87220498631524,0.855025572896287,0.838953648126639,0.836898098671529,0.835485931427211,3.56128750000001,2.22158333333334,7.5804,2.69060000000002,0.131559723144737,0.0820688833115258,0.285658728938491,0.101392192507244,2528.909625,2595.89483333333,2327.954,2572.444,2534.12536261682,2376.87192337253,2550.22525127389,7,4,14,5,6,12,6,"LC","LC","LC","LC","LC","LC","LC"
"338","SVk1",15427.0416,12284.8132,12112.0972,12026.2352,12010.6232,12001.9708,0.796316851832434,0.78512118616443,0.779555504666559,0.778543515433315,0.777982656117295,8.83882500000004,7.19650000000001,13.7658000000001,6.06610000000001,0.0719492014742238,0.0585804593268053,0.113653315133568,0.0500829864542369,11842.87195,11924.9882,11596.5232,11981.5082,11843.7387869159,11653.3345046875,11928.6761070064,4,3,6,2,4,5,3,"LC","LC","LC","LC","LC","LC","LC"
"339","SVk10",5838.9756,5606.1396,5574.8024,5550.5652,5543.8588,5539.6844,0.9601238272001,0.954756926882859,0.950605993284165,0.949457435650185,0.948742515724847,2.07672500000001,1.3057166666667,4.38974999999994,2.72019999999998,0.0370437618071446,0.0232908339754276,0.0787427012659666,0.0487945545836742,5502.30335,5540.85376666667,5386.6521,5470.1296,5507.94274579439,5413.44420012396,5505.62153343949,2,1,4,2,2,3,2,"LC","LC","LC","LC","LC","LC","LC"
"340","SVk11",13886.1856,13662.976,13654.7532,13628.6656,13625.8592,13624.6808,0.983925780165289,0.983333623309773,0.9814549504509,0.981252850314776,0.981167988997641,1.19672500000001,0.342616666666724,3.75904999999989,0.996200000000044,0.00875888971773071,0.00250762840150436,0.0275292416123631,0.00729562801618446,13603.13975,13645.8451666667,13475.0235,13613.166,13607.2999271028,13505.8468334292,13613.4392907643,0,0,1,0,0,1,0,"LC","LC","LC","LC","LC","LC","LC"
